Botanical name,CommonNames,ProductSKU,Category,OnHand, Price ,VolumeQuantity, VolumePrice 
Syringa x Bloomerang Ballet® ('SMNSPH'),Bloomerang Ballet® Reblooming Lilac,8045-2G,Shrubs,51, $21.50 ,25, $21.50 
Syringa x Bloomerang® Dark Purple ('SMSJBP7'),Bloomerang® Dark Purple,4660-2G,Shrubs,752, $19.95 ,25, $19.70 
Syringa x Bloomerang® Dark Purple ('SMSJBP7'),Bloomerang® Dark Purple,4660-TG-125CM-5G,Shrubs,129, $68.00 ,25, $68.00 
Syringa x prestoniae 'Donald Wyman',Donald Wyman Lilac,2042-60CM-5G,Shrubs,181, $18.50 ,25, $18.25 
Syringa x prestoniae 'Donald Wyman',Donald Wyman Lilac,2042-125CM-WB,Shrubs,17, $110.00 ,25, $110.00 
Syringa x prestoniae 'Donald Wyman',Donald Wyman Lilac,2042-150CM-WB,Shrubs,10, $120.00 ,25, $120.00 
Syringa x prestoniae 'Donald Wyman',Donald Wyman Lilac,2042-175CM-WB,Shrubs,31, $130.00 ,25, $130.00 
Syringa x prestoniae 'Donald Wyman',Donald Wyman Lilac,2042-200CM-WB,Shrubs,3, $140.00 ,25, $140.00 
Syringa x prestoniae 'Isabella',"Isabella Lilac, Preston Lilac",2044-60CM-5G,Shrubs,115, $18.50 ,25, $18.25 
Syringa x prestoniae 'Isabella',"Isabella Lilac, Preston Lilac",2044-125CM-WB,Shrubs,29, $110.00 ,25, $110.00 
Syringa x prestoniae 'Isabella',"Isabella Lilac, Preston Lilac",2044-125CM-15G,Shrubs,0, $75.00 ,25, $75.00 
Syringa x prestoniae 'Isabella',"Isabella Lilac, Preston Lilac",2044-150CM-WB,Shrubs,15, $120.00 ,25, $120.00 
Syringa x prestoniae 'Isabella',"Isabella Lilac, Preston Lilac",2044-150CM-15G,Shrubs,1, $85.00 ,25, $85.00 
Syringa x prestoniae 'Isabella',"Isabella Lilac, Preston Lilac",2044-175CM-WB,Shrubs,41, $130.00 ,25, $130.00 
Syringa x prestoniae 'Isabella',"Isabella Lilac, Preston Lilac",2044-200CM-WB,Shrubs,7, $140.00 ,25, $140.00 
Syringa x prestoniae 'James Mcfarlane',James Mcfarlane Lilac,2046-60CM-5G,Shrubs,75, $18.50 ,25, $18.25 
Syringa x prestoniae 'James Mcfarlane',James Mcfarlane Lilac,2046-125CM-WB,Shrubs,11, $110.00 ,25, $110.00 
Syringa x prestoniae 'James Mcfarlane',James Mcfarlane Lilac,2046-125CM-15G,Shrubs,0, $75.00 ,25, $75.00 
Syringa x prestoniae 'James Mcfarlane',James Mcfarlane Lilac,2046-150CM-15G,Shrubs,4, $85.00 ,25, $85.00 
Syringa x prestoniae 'Minuet',Minuet Lilac,2058-50CM-5G,Shrubs,78, $18.00 ,25, $17.50 
Syringa x prestoniae 'Miss Canada',Miss Canada,2060-100CM-7G,Shrubs,74, $50.00 ,25, $49.00 
Syringa x prestoniae 'Miss Canada',Miss Canada,2060-125CM-WB,Shrubs,9, $110.00 ,25, $110.00 
Syringa x prestoniae 'Miss Canada',Miss Canada,2060-125CM-7G,Shrubs,23, $54.00 ,25, $53.00 
Syringa x prestoniae 'Miss Canada',Miss Canada,2060-150CM-WB,Shrubs,7, $120.00 ,25, $120.00 
Syringa x prestoniae 'Nocturne',Nocturne Lilac,2062-60CM-5G,Shrubs,180, $18.50 ,25, $18.25 
Syringa x prestoniae 'Nocturne',Nocturne Lilac,2062-125CM-15G,Shrubs,34, $78.00 ,25, $78.00 
Syringa x prestoniae 'Nocturne',Nocturne Lilac,2062-150CM-WB,Shrubs,3, $120.00 ,25, $120.00 
Syringa x prestoniae 'Nocturne',Nocturne Lilac,2062-175CM-WB,Shrubs,3, $130.00 ,25, $130.00 
Syringa x prestoniae 'Red Wine',Red Wine Lilac,2063-60CM-5G,Shrubs,130, $18.50 ,25, $18.25 
Syringa x prestoniae 'Red Wine',Red Wine Lilac,2063-100CM-5G,Shrubs,16, $19.00 ,25, $18.75 
Syringa x prestoniae 'Red Wine',Red Wine Lilac,2063-125CM-15G,Shrubs,24, $75.00 ,25, $75.00 
Syringa x prestoniae 'Red Wine',Red Wine Lilac,2063-150CM-WB,Shrubs,4, $120.00 ,25, $120.00 
Syringa x prestoniae 'Red Wine',Red Wine Lilac,2063-150CM-15G,Shrubs,3, $85.00 ,25, $85.00 
Syringa x prestoniae 'Red Wine',Red Wine Lilac,2063-175CM-WB,Shrubs,2, $130.00 ,25, $130.00 
Syringa x prestoniae 'Royalty',Royalty Lilac,2064-60CM-5G,Shrubs,167, $18.50 ,25, $18.25 
Syringa x prestoniae 'Royalty',Royalty Lilac,2064-125CM-WB,Shrubs,9, $110.00 ,25, $110.00 
Syringa x prestoniae 'Royalty',Royalty Lilac,2064-125CM-15G,Shrubs,0, $75.00 ,25, $75.00 
Syringa x prestoniae 'Royalty',Royalty Lilac,2064-150CM-WB,Shrubs,24, $120.00 ,25, $120.00 
Syringa x prestoniae 'Royalty',Royalty Lilac,2064-175CM-WB,Shrubs,28, $130.00 ,25, $130.00 
Syringa x prestoniae 'Royalty',Royalty Lilac,2064-200CM-WB,Shrubs,15, $140.00 ,25, $140.00 
Syringa x vulgaris 'Agincourt Beauty',Agincourt Beauty Lilac,2072-150CM-WB,Shrubs,3, $120.00 ,25, $120.00 
Syringa x vulgaris 'Beauty of Moscow',Beauty of Moscow Lilac,2075-3G,"Trees, Shrubs",301, $16.00 ,25, $15.50 
Syringa x vulgaris 'Beauty of Moscow',Beauty of Moscow Lilac,2075-60CM-7G,"Trees, Shrubs",48, $44.00 ,25, $44.00 
Syringa x vulgaris 'Beauty of Moscow',Beauty of Moscow Lilac,2075-80CM-7G,"Trees, Shrubs",5, $46.00 ,25, $46.00 
Syringa x vulgaris 'Beauty of Moscow',Beauty of Moscow Lilac,2075-125CM-WB,"Trees, Shrubs",10, $110.00 ,25, $110.00 
Syringa x vulgaris 'Beauty of Moscow',Beauty of Moscow Lilac,2075-150CM-WB,"Trees, Shrubs",53, $120.00 ,25, $120.00 
Syringa x vulgaris 'Beauty of Moscow',Beauty of Moscow Lilac,2075-175CM-WB,"Trees, Shrubs",1, $130.00 ,25, $130.00 
Syringa x vulgaris 'Beauty of Moscow',Beauty of Moscow Lilac,2075-200CM-WB,"Trees, Shrubs",1, $140.00 ,25, $140.00 
Syringa x vulgaris 'Beauty of Moscow',Beauty of Moscow Lilac,2075-TF-125CM-7G,"Trees, Shrubs",14, $78.00 ,25, $78.00 
Syringa x vulgaris 'Beauty of Moscow',Beauty of Moscow Lilac,2075-TG-125CM-7G,"Trees, Shrubs",21, $78.00 ,25, $78.00 
Syringa x vulgaris 'Belle de Nancy',Belle de Nancy Lilac,2077-3G,Shrubs,334, $16.00 ,25, $15.50 
Syringa x vulgaris 'Belle de Nancy',Belle de Nancy Lilac,2077-80CM-7G,Shrubs,26, $46.00 ,25, $46.00 
Syringa x vulgaris 'Belle de Nancy',Belle de Nancy Lilac,2077-125CM-WB,Shrubs,17, $110.00 ,25, $110.00 
Syringa x vulgaris 'Belle de Nancy',Belle de Nancy Lilac,2077-150CM-WB,Shrubs,18, $120.00 ,25, $120.00 
Syringa x vulgaris 'Belle de Nancy',Belle de Nancy Lilac,2077-175CM-WB,Shrubs,2, $130.00 ,25, $130.00 
Syringa x vulgaris 'Charles Joly',Charles Joly Lilac,2337-3G,"Trees, Shrubs",281, $16.00 ,25, $15.50 
Syringa x vulgaris 'Charles Joly',Charles Joly Lilac,2337-80CM-7G,"Trees, Shrubs",0, $46.00 ,25, $46.00 
Syringa x vulgaris 'Charles Joly',Charles Joly Lilac,2337-125CM-WB,"Trees, Shrubs",7, $110.00 ,25, $110.00 
Syringa x vulgaris 'Charles Joly',Charles Joly Lilac,2337-150CM-WB,"Trees, Shrubs",4, $120.00 ,25, $120.00 
Syringa x vulgaris 'Charles Joly',Charles Joly Lilac,2337-175CM-WB,"Trees, Shrubs",16, $130.00 ,25, $130.00 
Syringa x vulgaris 'Charles Joly',Charles Joly Lilac,2337-200CM-WB,"Trees, Shrubs",3, $150.00 ,25, $150.00 
Syringa x vulgaris 'Katherine Havemeyer',Katherine Havemeyer Lilac,2338-TG-125CM-7G,Shrubs,7, $78.00 ,25, $78.00 
Syringa x vulgaris 'Ludwig Spaeth',Ludwig Spaeth Lilac,2085-3G,"Trees, Shrubs",670, $16.00 ,25, $15.50 
Syringa x vulgaris 'Ludwig Spaeth',Ludwig Spaeth Lilac,2085-80CM-7G,"Trees, Shrubs",62, $46.00 ,25, $46.00 
Syringa x vulgaris 'Ludwig Spaeth',Ludwig Spaeth Lilac,2085-125CM-WB,"Trees, Shrubs",45, $110.00 ,25, $110.00 
Syringa x vulgaris 'Ludwig Spaeth',Ludwig Spaeth Lilac,2085-150CM-WB,"Trees, Shrubs",66, $120.00 ,25, $120.00 
Syringa x vulgaris 'Ludwig Spaeth',Ludwig Spaeth Lilac,2085-175CM-WB,"Trees, Shrubs",5, $130.00 ,25, $130.00 
Syringa x vulgaris 'Madame Lemoine',Madame Lemoine Lilac,2090-3G,Shrubs,452, $16.00 ,25, $15.50 
Syringa x vulgaris 'Madame Lemoine',Madame Lemoine Lilac,2090-80CM-7G,Shrubs,47, $46.00 ,25, $46.00 
Syringa x vulgaris 'Madame Lemoine',Madame Lemoine Lilac,2090-100CM-WB,Shrubs,2, $100.00 ,25, $100.00 
Syringa x vulgaris 'Madame Lemoine',Madame Lemoine Lilac,2090-125CM-WB,Shrubs,18, $110.00 ,25, $110.00 
Syringa x vulgaris 'Madame Lemoine',Madame Lemoine Lilac,2090-TF-100CM-7G,Shrubs,5, $76.00 ,25, $76.00 
Syringa x vulgaris 'Michel Buchner',Michel Buchner Lilac,2339-TG-125CM-7G,Shrubs,4, $78.00 ,25, $78.00 
Syringa x vulgaris 'Monge',Monge Lilac,2091-3G,Shrubs,598, $16.00 ,25, $15.50 
Syringa x vulgaris 'Monge',Monge Lilac,2091-TF-100CM-7G,Shrubs,3, $76.00 ,25, $76.00 
Syringa x vulgaris 'Prairie Petite',Prairie Petite Lilac,4015-2G,Shrubs,9, $15.50 ,25, $15.00 
Syringa x vulgaris 'President Grevy',French Hybrid Lilac,4885-3G,Shrubs,149, $16.00 ,25, $15.50 
Syringa x vulgaris 'President Grevy',French Hybrid Lilac,4885-80CM-7G,Shrubs,53, $46.00 ,25, $46.00 
Syringa x vulgaris 'President Grevy',French Hybrid Lilac,4885-125CM-WB,Shrubs,30, $110.00 ,25, $110.00 
Syringa x vulgaris 'President Grevy',French Hybrid Lilac,4885-150CM-WB,Shrubs,60, $120.00 ,25, $120.00 
Syringa x vulgaris 'President Grevy',French Hybrid Lilac,4885-200CM-WB,Shrubs,1, $150.00 ,25, $150.00 
Syringa x vulgaris 'President Grevy',French Hybrid Lilac,4885-TF-125CM-10G,Shrubs,2, $78.00 ,25, $78.00 
Syringa x vulgaris 'Primrose',Primrose Lilac,2098-125CM-WB,Shrubs,1, $110.00 ,25, $110.00 
Syringa x vulgaris 'Primrose',Primrose Lilac,2098-150CM-WB,Shrubs,8, $120.00 ,25, $120.00 
Syringa x vulgaris 'Sensation',Sensation Lilac,2859-3G,"Trees, Shrubs",510, $16.00 ,25, $15.50 
Syringa x vulgaris 'Sensation',Sensation Lilac,2859-80CM-7G,"Trees, Shrubs",74, $46.00 ,25, $46.00 
Syringa x vulgaris 'Sensation',Sensation Lilac,2859-125CM-WB,"Trees, Shrubs",21, $110.00 ,25, $110.00 
Syringa x vulgaris 'Sensation',Sensation Lilac,2859-150CM-WB,"Trees, Shrubs",30, $120.00 ,25, $120.00 
Syringa x vulgaris 'Sensation',Sensation Lilac,2859-175CM-WB,"Trees, Shrubs",21, $130.00 ,25, $130.00 
Syringa x vulgaris 'Sensation',Sensation Lilac,2859-200CM-WB,"Trees, Shrubs",10, $150.00 ,25, $150.00 
Syringa x vulgaris 'Sensation',Sensation Lilac,2859-TF-150CM-10G,"Trees, Shrubs",2, $79.00 ,25, $79.00 
Tamarix ramosissima 'Summer Glow',Summer Glow Tamarisk,3792-3G,Shrubs,310, $15.00 ,25, $14.75 
Tanacetum coccineum 'Robinson's Red',Painted Daisy,2851-1G,Perennials,74, $6.25 ,25, $6.00 
Tanacetum vulgare 'Isla Gold',Gold Leaf Tansy,754-1G,Perennials,120, $6.25 ,25, $6.00 
Taxodium distichum,"Common Bald Cypress, Swamp Cypress",2924-175CM-BBC,Evergreens,1, $220.00 ,25, $220.00 
Taxodium distichum,"Common Bald Cypress, Swamp Cypress",2924-225CM-WB,Evergreens,1, $260.00 ,25, $260.00 
Taxodium distichum,"Common Bald Cypress, Swamp Cypress",2924-250CM-WB,Evergreens,8, $290.00 ,25, $290.00 
Taxodium distichum,"Common Bald Cypress, Swamp Cypress",2924-300CM-WB,Evergreens,1, $320.00 ,25, $320.00 
Taxodium distichum,"Common Bald Cypress, Swamp Cypress",2924-350CM-WB,Evergreens,10, $360.00 ,25, $360.00 
Taxodium distichum,"Common Bald Cypress, Swamp Cypress",2924-400CM-WB,Evergreens,12, $450.00 ,25, $450.00 
Taxodium distichum 'Falling Waters',Falling Waters Bald Cypress,3766-100CM-5G,Evergreens,24, $115.00 ,25, $115.00 
Taxodium distichum 'Peve Minaret',"Peve Minaret Bald Cypress, Peve Minaret Swamp Cypress",2926-2G,Evergreens,6, $78.00 ,25, $78.00 
Taxodium distichum 'Peve Minaret',"Peve Minaret Bald Cypress, Peve Minaret Swamp Cypress",2926-3G,Evergreens,3, $125.00 ,25, $125.00 
Taxus  baccata 'Fastigata Aurea',columnar golden yew,8111-90CM-BBC,Evergreens,3, $128.00 ,25, $128.00 
Taxus baccata 'Fastigiata',Irish Yew,4851-100CM-BBC,Evergreens,5, $138.00 ,25, $138.00 
Taxus cuspidata,Japanese Yew,2927-GL-100CM-BBC,Evergreens,2, $188.00 ,25, $188.00 
Taxus cuspidata 'Capitata',Clipped Pyramidal Japanese Yew,2928-90CM-BBC,Evergreens,19, $100.00 ,25, $100.00 
Taxus cuspidata 'Capitata',Clipped Pyramidal Japanese Yew,2928-100CM-BBC,Evergreens,37, $120.00 ,25, $120.00 
Taxus cuspidata 'Capitata',Clipped Pyramidal Japanese Yew,2928-100CM-WB,Evergreens,0, $168.00 ,25, $168.00 
Taxus cuspidata 'Capitata',Clipped Pyramidal Japanese Yew,2928-125CM-BBC,Evergreens,12, $178.00 ,25, $178.00 
Taxus cuspidata 'Capitata',Clipped Pyramidal Japanese Yew,2928-125CM-WB,Evergreens,5, $178.00 ,25, $178.00 
Taxus cuspidata 'Capitata',Clipped Pyramidal Japanese Yew,2928-150CM-BBC,Evergreens,46, $228.00 ,25, $228.00 
Taxus cuspidata 'Capitata',Clipped Pyramidal Japanese Yew,2928-150CM-WB,Evergreens,19, $285.00 ,25, $285.00 
Taxus cuspidata 'Capitata',Clipped Pyramidal Japanese Yew,2928-275CM-WB,Evergreens,0, $468.00 ,25, $468.00 
Taxus cuspidata 'Capitata',Clipped Pyramidal Japanese Yew,2928-300CM-WB,Evergreens,0, $498.00 ,25, $498.00 
Taxus cuspidata 'Nana Aurescens',Dwarf Golden Japanese Yew,3771-1G,Evergreens,18, $26.00 ,25, $25.00 
Taxus cuspidata 'Nana Aurescens',Dwarf Golden Japanese Yew,3771-2G,Evergreens,59, $36.00 ,25, $35.00 
Taxus cuspidata 'Nana Aurescens',Dwarf Golden Japanese Yew,3771-25CM-3G,Evergreens,144, $38.00 ,25, $37.00 
Taxus cuspidata 'Nana',Dwarf Japanese Yew,2930-2G,Evergreens,1250, $27.50 ,25, $27.00 
Taxus cuspidata 'Nova',Japanese Yew,8197-80CM-BBC,Evergreens,7, $95.00 ,25, $95.00 
Taxus cuspidata (spreading),Spreading Japanese Yew,2931-2G,Evergreens,10, $18.50 ,25, $18.00 
Taxus cuspidata (spreading),Spreading Japanese Yew,2931-40CM-3G,Evergreens,137, $21.00 ,25, $20.00 
Taxus cuspidata (spreading),Spreading Japanese Yew,2931-50CM-5G,Evergreens,9, $31.50 ,25, $31.00 
Taxus cuspidata Emerald Spreader® ('Monloo'),Emerald Spreader® Yew,2929-1G,Evergreens,92, $16.75 ,25, $16.50 
Taxus cuspidata Emerald Spreader® ('Monloo'),Emerald Spreader® Yew,2929-2G,Evergreens,392, $24.50 ,25, $24.00 
Taxus x media 'Andersonii',Anderson's Spreading Yew,2932-30CM-3G,Evergreens,79, $19.00 ,25, $18.00 
Taxus x media 'Andersonii',Anderson's Spreading Yew,2932-40CM-3G,Evergreens,0, $21.00 ,25, $20.00 
Taxus x media 'Andersonii',Anderson's Spreading Yew,2932-50CM-5G,Evergreens,9, $32.00 ,25, $30.00 
Taxus x media 'Andersonii',Anderson's Spreading Yew,2932-60CM-5G,Evergreens,3, $34.00 ,25, $32.00 
Taxus x media 'Andersonii',Anderson's Spreading Yew,2932-LVF-4X6DIA,Evergreens,0, $435.00 ,25, $435.00 
Taxus x media 'Brownii',Brown's Yew,2933-2G,Evergreens,170, $18.50 ,25, $18.00 
Taxus x media 'Brownii',Brown's Yew,2933-30CM-3G,Evergreens,74, $20.00 ,25, $19.50 
Taxus x media 'Brownii',Brown's Yew,2933-50CM-5G,Evergreens,2, $32.00 ,25, $30.00 
Taxus x media 'Dark Druid®',Dark Druid® Yew,8219-6G,Evergreens,10, $75.00 ,25, $75.00 
Taxus x media 'Densiformis',Dense Yew,2934-2G,Evergreens,881, $21.00 ,25, $20.00 
Taxus x media 'Densiformis',Dense Yew,2934-30CM-3G,Evergreens,0, $23.00 ,25, $22.00 
Taxus x media 'Densiformis',Dense Yew,2934-40CM-3G,Evergreens,3, $24.00 ,25, $23.00 
Taxus x media 'Densiformis',Dense Yew,2934-50CM-5G,Evergreens,768, $38.00 ,25, $36.00 
Taxus x media 'Densiformis',Dense Yew,2934-60CM-7G,Evergreens,0, $49.00 ,25, $48.00 
Taxus x media 'Densiformis',Dense Yew,2934-LVF-4X6SQ,Evergreens,0, $435.00 ,25, $435.00 
Taxus x media 'Densiformis',Dense Yew,2934-LVF-4X6DIA,Evergreens,0, $435.00 ,25, $435.00 
Taxus x media 'Fairview',Fairview Yew,2935-30CM-3G,Evergreens,49, $23.00 ,25, $22.00 
Taxus x media 'Fairview',Fairview Yew,2935-40CM-3G,Evergreens,519, $24.00 ,25, $23.00 
Taxus x media 'Fairview',Fairview Yew,2935-60CM-7G,Evergreens,207, $50.00 ,25, $48.00 
Taxus x media 'Fairview',Fairview Yew,2935-LVF-4X6SQ,Evergreens,0, $435.00 ,25, $435.00 
Taxus x media 'Hicksii',Hick's Yew,2936-2G,Evergreens,844, $21.00 ,25, $20.00 
Taxus x media 'Hicksii',Hick's Yew,2936-70CM-7G,Evergreens,14, $56.00 ,25, $55.00 
Taxus x media 'Hicksii',Hick's Yew,2936-30CM-3G,Evergreens,0, $24.00 ,25, $23.00 
Taxus x media 'Hicksii',Hick's Yew,2936-40CM-3G,Evergreens,155, $25.00 ,25, $24.00 
Taxus x media 'Hicksii',Hick's Yew,2936-50CM-5G,Evergreens,0, $39.00 ,25, $37.00 
Taxus x media 'Hicksii',Hick's Yew,2936-60CM-7G,Evergreens,265, $50.00 ,25, $48.00 
Taxus x media 'Hicksii',Hick's Yew,2936-80CM-WB,Evergreens,1, $88.00 ,25, $86.00 
Taxus x media 'Hicksii',Hick's Yew,2936-80CM-7G,Evergreens,0, $58.00 ,25, $57.00 
Taxus x media 'Hicksii',Hick's Yew,2936-90CM-10G,Evergreens,15, $93.00 ,25, $93.00 
Taxus x media 'Hicksii',Hick's Yew,2936-100CM-WB,Evergreens,2, $128.00 ,25, $128.00 
Taxus x media 'Hicksii',Hick's Yew,2936-100CM-10G,Evergreens,234, $98.00 ,25, $98.00 
Taxus x media 'Hicksii',Hick's Yew,2936-100CM-FP,Evergreens,3, $98.00 ,25, $96.00 
Taxus x media 'Hicksii',Hick's Yew,2936-125CM-BBC,Evergreens,315, $149.00 ,25, $149.00 
Taxus x media 'Hicksii',Hick's Yew,2936-150CM-WB,Evergreens,0, $198.00 ,25, $188.00 
Taxus x media 'Hicksii',Hick's Yew,2936-175CM-WB,Evergreens,13, $218.00 ,25, $218.00 
Taxus x media 'Hicksii',Hick's Yew,2936-200CM-WB,Evergreens,0, $238.00 ,25, $238.00 
Taxus x media 'Hillii',Hill's Yew,2937-2G,Evergreens,1198, $22.00 ,25, $21.00 
Taxus x media 'Hillii',Hill's Yew,2937-30CM-3G,Evergreens,774, $27.00 ,25, $25.00 
Taxus x media 'Hillii',Hill's Yew,2937-40CM-3G,Evergreens,1571, $29.00 ,25, $28.00 
Taxus x media 'Hillii',Hill's Yew,2937-50CM-5G,Evergreens,11, $47.00 ,25, $45.00 
Taxus x media 'Hillii',Hill's Yew,2937-80CM-7G,Evergreens,0, $88.00 ,25, $88.00 
Taxus x media 'Hillii',Hill's Yew,2937-100CM-BBC,Evergreens,564, $108.00 ,25, $108.00 
Taxus x media 'Hillii',Hill's Yew,2937-HDP-125CM-12G,Evergreens,3, $180.00 ,25, $180.00 
Taxus x media 'HM Eddie',Japanese Yew,8196-125CM-BBC,Evergreens,20, $188.00 ,25, $188.00 
Taxus x media 'HM Eddie',Japanese Yew,8196-150CM-BBC,Evergreens,4, $218.00 ,25, $218.00 
Taxus x media 'Maureen',Maureen Columnar Yew,5727-70CM-7G,Evergreens,8, $57.00 ,25, $56.00 
Taxus x media 'Maureen',Maureen Columnar Yew,5727-175CM-BBC,Evergreens,6, $198.00 ,25, $198.00 
Taxus x media 'Sunburst',Sunburst Yew,2938-30CM-3G,Evergreens,269, $26.00 ,25, $25.00 
Taxus x media 'Sunburst',Sunburst Yew,2938-40CM-3G,Evergreens,69, $28.00 ,25, $27.00 
Taxus x media 'Sunburst',Sunburst Yew,2938-50CM-3G,Evergreens,31, $29.00 ,25, $28.00 
Taxus x media 'Sunburst',Sunburst Yew,2938-50CM-5G,Evergreens,37, $46.00 ,25, $44.00 
Taxus x media 'Sunburst',Sunburst Yew,2938-60CM-3G,Evergreens,69, $31.00 ,25, $30.00 
Taxus x media 'Sunburst',Sunburst Yew,2938-LVF-4X6SQ,Evergreens,3, $445.00 ,25, $445.00 
Taxus x media 'Sunburst',Sunburst Yew,2938-LVF-4X6DIA,Evergreens,0, $445.00 ,25, $445.00 
Taxus x media 'Wardii',Ward's Yew,2939-30CM-3G,Evergreens,106, $23.00 ,25, $22.00 
Taxus x media 'Wardii',Ward's Yew,2939-40CM-3G,Evergreens,0, $27.00 ,25, $26.00 
Taxus x media 'Wardii',Ward's Yew,2939-60CM-7G,Evergreens,0, $49.00 ,25, $48.00 
Taxus x media Rising Star® ('Oene'),Rising Star® Yew,5019-1G,Evergreens,0, $16.00 ,25, $15.00 
Taxus x media Rising Star® ('Oene'),Rising Star® Yew,5019-2G,Evergreens,0, $22.00 ,25, $21.00 
Taxus x media Stonehenge Skinny® ('SMNTHDPF'),Stonehenge Skinny® Yew,5707-2G,Evergreens,311, $22.00 ,25, $21.00 
Taxus x media Stonehenge Skinny® ('SMNTHDPF'),Stonehenge Skinny® Yew,5707-6G,Evergreens,1, $75.00 ,25, $75.00 
Taxus x media Stonehenge® ('SMNTHDC'),Japanese Yew,8223-6G,Evergreens,4, $75.00 ,25, $75.00 
Teucrium chamaedrys,Wall Germander,755-1G,Perennials,143, $6.25 ,25, $6.00 
Thalictrum aquilegifolium,Columbine Meadow Rue,7649-1G,Perennials,7, $6.25 ,25, $6.00 
Thalictrum delavayi 'Hewitt's Double',"Double Meadow Rue, Yunnan Meadow Rue",758-1G,Perennials,15, $10.25 ,25, $10.00 
Thalictrum delavayi 'Splendide Album',White Meadow Rue,5745-1G,Perennials,0, $10.25 ,25, $10.00 
Thalictrum delavayi 'Splendide',"Meadow Rue, Chinese Meadow Rue",759-1G,Perennials,5, $10.25 ,25, $10.00 
Thalictrum flavum glaucum,,5840-1G,Perennials,12, $7.95 ,25, $7.70 
Thalictrum ichangense 'Evening Star',Meadow Rue,761-18PN,Perennials,3, $12.95 ,25, $12.95 
Thalictrum x 'Black Stockings',Meadow Rue,757-1G,Perennials,60, $10.25 ,25, $10.00 
Thelypteris decursive-pinnata,Japanese Beech Fern,2523-1G,Ferns,293, $6.95 ,25, $6.70 
Thelypteris palustris,"Marsh Fern, Marsh Shield Fern",4020-9PT,Ferns,119, $4.50 ,25, $4.25 
Thelypteris palustris,"Marsh Fern, Marsh Shield Fern",4020-1G,Ferns,0, $6.95 ,25, $6.70 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-1G,Evergreens,1248, $7.25 ,25, $7.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-2G,Evergreens,6, $-   ,25, $-   
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-40CM-2G,Evergreens,170, $11.50 ,25, $11.25 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-60CM-2G,Evergreens,1039, $12.00 ,25, $11.75 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-80CM-2G,Evergreens,63, $12.25 ,25, $12.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-100CM-BBC,Evergreens,2, $48.00 ,25, $46.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-100CM-7G,Evergreens,0, $45.00 ,25, $43.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-100CM-FP,Evergreens,1144, $45.00 ,25, $43.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-125CM-BBC,Evergreens,3, $-   ,25, $-   
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-125CM-7G,Evergreens,0, $49.00 ,25, $47.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-125CM-FP,Evergreens,784, $49.00 ,25, $47.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-150CM-BBC,Evergreens,3311, $69.00 ,25, $67.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-150CM-15G,Evergreens,7, $69.00 ,25, $67.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-175CM-WB,Evergreens,25, $115.00 ,25, $110.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-200CM-WB,Evergreens,0, $135.00 ,25, $130.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-225CM-WB,Evergreens,0, $165.00 ,25, $160.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-250CM-WB,Evergreens,0, $185.00 ,25, $180.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-300CM-WB,Evergreens,0, $295.00 ,25, $295.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-350CM-WB,Evergreens,11, $395.00 ,25, $395.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-375CM-WB,Evergreens,2, $405.00 ,25, $405.00 
Thuja occidentalis,"Eastern White Cedar, Eastern/American Arborvitae",2940-500CM-WB,Evergreens,1, $-   ,25, $-   
Thuja occidentalis 'Brandon',"Brandon Pyramidal Cedar, Brandon Pyramidal Arborvitae",4888-150CM-15G,Evergreens,6, $79.00 ,25, $77.00 
Thuja occidentalis 'Brandon',"Brandon Pyramidal Cedar, Brandon Pyramidal Arborvitae",4888-175CM-BBC,Evergreens,1, $110.00 ,25, $105.00 
Thuja occidentalis 'Brandon',"Brandon Pyramidal Cedar, Brandon Pyramidal Arborvitae",4888-225CM-WB,Evergreens,9, $195.00 ,25, $190.00 
